sequence,plannedRunAtKst,cafeSlug,ownerName,articleId,commentSlot,accountId,accountNickname,subject,articleUrl
132,2026-07-10 12:35,mealtalkdht,빨간모자앤 1,28,8,laghunter8,도도 1,"대구 가족사진 촬영 비용과 구성, 스튜디오 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/28
133,2026-07-10 12:36,petinfo183,티니피쉬 1,23,7,pixelninja3,건강박사석사 1,"아산 카페 권역별 위치와 주차, 계절별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/23
134,2026-07-10 12:37,dogwalk2m4,강아지강하지 1,22,7,q9v3m7a2,포비 1,"드라이기 살 때 이것만 보세요, 후회 없는 선택을 위한 핵심 정리",https://cafe.naver.com/ca-fe/cafes/31750100/articles/22
135,2026-07-10 12:38,driveee,운연정,68,8,vegetable10517,렙용,흑염소진액 부작용과 복용법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/68
136,2026-07-10 12:38,healthhhh,가중건다,64,8,ahffkdlek12,바삭바삭해 1,"올리브오일 등급 차이와 효능, 발연점과 보관법까지 정리",https://cafe.naver.com/ca-fe/cafes/31746910/articles/64
137,2026-07-10 12:39,mealtalkdht,빨간모자앤 1,27,8,ahffkekd12,긍정이백퍼  1,"두유제조기 효과와 단점, 용량 세척 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/27
138,2026-07-10 12:40,petinfo183,티니피쉬 1,22,6,produce11745,가중건다,"일산 웨딩홀 비용과 대관료, 최소보증인원 확인 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/22
139,2026-07-10 12:41,dogwalk2m4,강아지강하지 1,20,7,ahsxkfldk12,쉽고간단하게,"웨딩밴드 소재와 제작 방식, 백금 화이트골드 차이까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/20
140,2026-07-10 12:41,driveee,운연정,67,7,ahfflwl123,햄부기,부모님 첫인사선물 추천 (품목·가격대 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/67
141,2026-07-10 12:42,petinfo183,티니피쉬 1,21,8,bigfish773,고래낚시 1,"날개없는 선풍기 원리와 장단점, 청소·안전까지 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/21
142,2026-07-10 12:43,dogwalk2m4,강아지강하지 1,18,8,dhtksk1p,빨간모자앤  1,"미용실 드라이기가 빨리 마르는 이유와 가정용 차이, 고를 때 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/18
143,2026-07-10 12:44,driveee,운연정,65,8,geenl,모험 - 교체,부모님선물 추천 리스트,https://cafe.naver.com/ca-fe/cafes/31746635/articles/65
144,2026-07-10 12:44,healthhhh,가중건다,59,8,alsrudgus531,운연정,"거북목 교정기 종류와 고르는 법, 운동 병행부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/59
145,2026-07-10 12:45,petinfo183,티니피쉬 1,20,8,eghfsa5478,오세아니야 1,"인천 웨딩홀 식대와 대관료, 보증인원까지 계약 전 체크 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/20
146,2026-07-10 12:46,dogwalk2m4,강아지강하지 1,14,8,ghostrush7,실눈캐,"결혼반지 예산과 4C 등급, 재질별 차이와 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/14
147,2026-07-10 12:47,driveee,운연정,64,7,n7c3w8z2,고양이밥 1,흑염소진액 흑염소 고르는 법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/64
148,2026-07-10 12:47,healthhhh,가중건다,58,8,k7d9x2m4,강아지강하지 1,"무지외반증 교정기 고르는 기준과 종류별 차이, 자가진단부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/58
149,2026-07-10 12:48,mealtalkdht,빨간모자앤 1,8,8,pixelninja3,건강박사석사 1,"부평 웨딩홀 유형별 특징과 홀 크기, 식대 비교",https://cafe.naver.com/ca-fe/cafes/31750099/articles/8
150,2026-07-10 12:49,petinfo183,티니피쉬 1,19,8,q9v3m7a2,포비 1,"선풍기 AC BLDC 모터 차이와 소비전력, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/19
151,2026-07-10 12:50,petinfo183,티니피쉬 1,17,6,produce11745,가중건다,"미용실 드라이기 가정용 차이와 BLDC 모터, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/17
152,2026-07-10 12:50,driveee,운연정,62,7,laghunter8,도도 1,"푸룬주스 효능과 하루 섭취량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/62
153,2026-07-10 12:51,healthhhh,가중건다,54,8,vegetable10517,렙용,흑염소즙 즐기는 법 보양의 대명사,https://cafe.naver.com/ca-fe/cafes/31746910/articles/54
154,2026-07-10 12:52,petinfo183,티니피쉬 1,16,6,ahffkdlek12,바삭바삭해 1,드라이기 추천 예산대별 실제 모델과 가격 비교까지,https://cafe.naver.com/ca-fe/cafes/31750098/articles/16
155,2026-07-10 12:53,driveee,운연정,61,8,ahffkekd12,긍정이백퍼  1,"평발 깔창 효과와 아치 서포트 종류, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/61
156,2026-07-10 12:53,petinfo183,티니피쉬 1,15,7,ahfflwl123,햄부기,"결혼반지 종류와 소재, 다이아 등급과 가격까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/15
157,2026-07-10 12:54,driveee,운연정,58,8,geenl,모험 - 교체,"웨딩링 추천, 예물 예산과 구입처별 소재 고르는 법",https://cafe.naver.com/ca-fe/cafes/31746635/articles/58
158,2026-07-10 12:55,petinfo183,티니피쉬 1,13,7,ahsxkfldk12,쉽고간단하게,"헤어드라이기 올바른 사용법과 모발 손상, 두피 관리까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/13
159,2026-07-10 12:56,driveee,운연정,52,7,bigfish773,고래낚시 1,흑염소진액 효능 선택기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/52
160,2026-07-10 12:56,driveee,운연정,45,8,k7d9x2m4,강아지강하지 1,시어머니 생신선물 추천 리스트 (카테고리·예산·연령별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/45
161,2026-07-10 12:57,driveee,운연정,42,8,n7c3w8z2,고양이밥 1,"부평 웨딩홀 식대와 보증인원, 예식장 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/42
162,2026-07-10 12:58,driveee,운연정,41,7,eghfsa5478,오세아니야 1,"두유제조기 고르는 기준과 세척, 용량과 가격까지 정리",https://cafe.naver.com/ca-fe/cafes/31746635/articles/41
163,2026-07-10 12:59,driveee,운연정,39,8,ghostrush7,실눈캐,"인천 웨딩홀 지역별 특징과 식대, 견적 잡는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/39
164,2026-07-10 12:59,driveee,운연정,35,8,produce11745,가중건다,"결혼 답례품 가격대와 종류, 하객 수별 예산 잡는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/35
165,2026-07-10 13:00,driveee,운연정,32,7,pixelninja3,건강박사석사 1,임산부선물 추천 리스트 (유형·예산별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/32
166,2026-07-10 13:01,driveee,운연정,29,8,q9v3m7a2,포비 1,"80대 할아버지 생신선물, 체질 따라 골라드리는 센스",https://cafe.naver.com/ca-fe/cafes/31746635/articles/29
167,2026-07-10 13:02,driveee,운연정,28,8,vegetable10517,렙용,70대 할머니 생신선물 추천 (카테고리·예산·체질별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/28
168,2026-07-10 13:02,petinfo183,티니피쉬 1,31,8,laghunter8,도도 1,"에어컨 청소 비용과 분해 공정, 업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/31
169,2026-07-10 13:03,driveee,운연정,79,8,ahffkdlek12,바삭바삭해 1,50대 아빠 생일선물 추천 (취미·실용·가격대),https://cafe.naver.com/ca-fe/cafes/31746635/articles/79
170,2026-07-10 13:04,petinfo183,티니피쉬 1,29,8,alsrudgus531,운연정,"입주청소 평당 단가와 추가금, 청소업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/29
171,2026-07-10 13:05,petinfo183,티니피쉬 1,28,7,dhtksk1p,빨간모자앤  1,"시스템에어컨 청소 비용과 차이, 업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/28
172,2026-07-10 13:05,petinfo183,티니피쉬 1,27,8,ahffkekd12,긍정이백퍼  1,"인천 웨딩홀 식대와 대관료, 계약 전 위약금 확인법",https://cafe.naver.com/ca-fe/cafes/31750098/articles/27
173,2026-07-10 13:06,petinfo183,티니피쉬 1,26,8,bigfish773,고래낚시 1,"의정부 웨딩홀 하객수와 보증인원, 홀 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/26
174,2026-07-10 13:07,dogwalk2m4,강아지강하지 1,27,8,ahfflwl123,햄부기,"날개없는 선풍기, 정말 날개가 없을까? 원리와 장단점 총정리",https://cafe.naver.com/ca-fe/cafes/31750100/articles/27
175,2026-07-10 13:08,mealtalkdht,빨간모자앤 1,30,8,ahsxkfldk12,쉽고간단하게,"강아지 영양제 종류와 우선순위, 연령별 급여 기준과 주의점까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/30
176,2026-07-10 13:08,petinfo183,티니피쉬 1,25,8,ghostrush7,실눈캐,"광주 예식장 계약금과 위약금, 취소 환불 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/25
177,2026-07-10 13:09,dogwalk2m4,강아지강하지 1,24,8,eghfsa5478,오세아니야 1,"드라이기 추천, 나에게 맞는 제품 고르는 5가지 기준부터 확인하세요",https://cafe.naver.com/ca-fe/cafes/31750100/articles/24
178,2026-07-10 13:10,driveee,운연정,72,8,geenl,모험 - 교체,"무지외반증 교정기 효과의 진실과 종류, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/72
179,2026-07-10 13:11,petinfo183,티니피쉬 1,24,8,laghunter8,도도 1,"신정호 카페 둘레길 동선과 주차, 시간대별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/24
180,2026-07-10 13:11,driveee,운연정,69,7,pixelninja3,건강박사석사 1,흑염소진액 복용법 고르는법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/69
181,2026-07-10 13:12,petinfo183,티니피쉬 1,23,8,alsrudgus531,운연정,"아산 카페 권역별 위치와 주차, 계절별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/23
182,2026-07-10 13:13,dogwalk2m4,강아지강하지 1,22,8,n7c3w8z2,고양이밥 1,"드라이기 살 때 이것만 보세요, 후회 없는 선택을 위한 핵심 정리",https://cafe.naver.com/ca-fe/cafes/31750100/articles/22
183,2026-07-10 13:14,petinfo183,티니피쉬 1,22,7,vegetable10517,렙용,"일산 웨딩홀 비용과 대관료, 최소보증인원 확인 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/22
184,2026-07-10 13:14,dogwalk2m4,강아지강하지 1,20,8,q9v3m7a2,포비 1,"웨딩밴드 소재와 제작 방식, 백금 화이트골드 차이까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/20
185,2026-07-10 13:15,driveee,운연정,67,8,k7d9x2m4,강아지강하지 1,부모님 첫인사선물 추천 (품목·가격대 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/67
186,2026-07-10 13:16,driveee,운연정,64,8,produce11745,가중건다,흑염소진액 흑염소 고르는 법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/64
187,2026-07-10 13:17,petinfo183,티니피쉬 1,17,7,ahffkekd12,긍정이백퍼  1,"미용실 드라이기 가정용 차이와 BLDC 모터, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/17
188,2026-07-10 13:17,driveee,운연정,62,8,ahffkdlek12,바삭바삭해 1,"푸룬주스 효능과 하루 섭취량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/62
189,2026-07-10 13:18,petinfo183,티니피쉬 1,16,7,ahfflwl123,햄부기,드라이기 추천 예산대별 실제 모델과 가격 비교까지,https://cafe.naver.com/ca-fe/cafes/31750098/articles/16
190,2026-07-10 13:19,petinfo183,티니피쉬 1,15,8,eghfsa5478,오세아니야 1,"결혼반지 종류와 소재, 다이아 등급과 가격까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/15
191,2026-07-10 13:20,petinfo183,티니피쉬 1,13,8,ghostrush7,실눈캐,"헤어드라이기 올바른 사용법과 모발 손상, 두피 관리까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/13
192,2026-07-10 13:20,driveee,운연정,52,8,ahsxkfldk12,쉽고간단하게,흑염소진액 효능 선택기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/52
193,2026-07-10 13:21,driveee,운연정,41,8,geenl,모험 - 교체,"두유제조기 고르는 기준과 세척, 용량과 가격까지 정리",https://cafe.naver.com/ca-fe/cafes/31746635/articles/41
194,2026-07-10 13:22,driveee,운연정,32,8,bigfish773,고래낚시 1,임산부선물 추천 리스트 (유형·예산별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/32
195,2026-07-10 13:23,petinfo183,티니피쉬 1,28,8,alsrudgus531,운연정,"시스템에어컨 청소 비용과 차이, 업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/28
196,2026-07-10 13:23,driveee,운연정,69,8,q9v3m7a2,포비 1,흑염소진액 복용법 고르는법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/69
197,2026-07-10 13:24,petinfo183,티니피쉬 1,22,8,laghunter8,도도 1,"일산 웨딩홀 비용과 대관료, 최소보증인원 확인 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/22
198,2026-07-10 13:25,petinfo183,티니피쉬 1,17,8,n7c3w8z2,고양이밥 1,"미용실 드라이기 가정용 차이와 BLDC 모터, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/17
199,2026-07-10 13:26,petinfo183,티니피쉬 1,16,8,pixelninja3,건강박사석사 1,드라이기 추천 예산대별 실제 모델과 가격 비교까지,https://cafe.naver.com/ca-fe/cafes/31750098/articles/16
