sequence,plannedRunAtKst,cafeSlug,ownerName,articleId,commentSlot,accountId,accountNickname,subject,articleUrl
315,2026-07-10 10:35,healthhhh,가중건다,34,5,geenl,모험 - 교체,"두유제조기 효능과 생콩 사용법, 종류별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/34
316,2026-07-10 10:36,driveee,운연정,33,3,ghostrush7,실눈캐,시어머니 생신선물 추천 리스트,https://cafe.naver.com/ca-fe/cafes/31746635/articles/33
317,2026-07-10 10:37,healthhhh,가중건다,33,8,k7d9x2m4,강아지강하지 1,할머니 선물 추천 리스트 고민이라면,https://cafe.naver.com/ca-fe/cafes/31746910/articles/33
318,2026-07-10 10:38,driveee,운연정,32,4,laghunter8,도도 1,임산부선물 추천 리스트 (유형·예산별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/32
319,2026-07-10 10:38,healthhhh,가중건다,32,4,n7c3w8z2,고양이밥 1,시어머니 생신선물 추천  (가격대·체질·취향까지),https://cafe.naver.com/ca-fe/cafes/31746910/articles/32
320,2026-07-10 10:39,driveee,운연정,31,7,pixelninja3,건강박사석사 1,"할머니 생신선물 추천 리스트, 종류별로 골라드려요",https://cafe.naver.com/ca-fe/cafes/31746635/articles/31
321,2026-07-10 10:40,healthhhh,가중건다,31,7,q9v3m7a2,포비 1,"임산부 선물 추천 리스트 (유형·예산별 총정리, 실패 없는 선택법)",https://cafe.naver.com/ca-fe/cafes/31746910/articles/31
322,2026-07-10 10:41,driveee,운연정,29,2,produce11745,가중건다,"80대 할아버지 생신선물, 체질 따라 골라드리는 센스",https://cafe.naver.com/ca-fe/cafes/31746635/articles/29
323,2026-07-10 10:41,healthhhh,가중건다,29,3,vegetable10517,렙용,"60대 할머니 생신선물, 체질 따라 골라드리는 센스",https://cafe.naver.com/ca-fe/cafes/31746910/articles/29
324,2026-07-10 10:42,driveee,운연정,28,2,ahffkdlek12,바삭바삭해 1,70대 할머니 생신선물 추천 (카테고리·예산·체질별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/28
325,2026-07-10 10:43,healthhhh,가중건다,27,6,ahffkekd12,긍정이백퍼  1,"장모님 생신선물 총정리, 가격대별로 골라봤어요",https://cafe.naver.com/ca-fe/cafes/31746910/articles/27
326,2026-07-10 10:44,driveee,운연정,27,3,ahsxkfldk12,쉽고간단하게,"60대 할머니 생신선물 추천 리스트, 가격대·체질별 총정리 (마지막에 제가 고른 것까지)",https://cafe.naver.com/ca-fe/cafes/31746635/articles/27
327,2026-07-10 10:44,healthhhh,가중건다,26,6,ahfflwl123,햄부기,장인어른 생신선물 추천 (카테고리·예산·고르는 원칙 한눈에),https://cafe.naver.com/ca-fe/cafes/31746910/articles/26
328,2026-07-10 10:45,driveee,운연정,26,4,bigfish773,고래낚시 1,"장모님 생신선물, 가격대별로 딱 정리 (3만 원부터 안마의자까지)",https://cafe.naver.com/ca-fe/cafes/31746635/articles/26
329,2026-07-10 10:46,carelog702,고구마스틱2 (10개) 1,30,3,alsrudgus531,운연정,드라이기 추천 드디어 찾은 제품,https://cafe.naver.com/ca-fe/cafes/31750106/articles/30
330,2026-07-10 10:47,dogwalk2m4,강아지강하지 1,38,3,dhtksk1p,빨간모자앤  1,"드라이기 모터와 온도, 음이온 효과와 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/38
331,2026-07-10 10:47,driveee,운연정,81,4,eghfsa5478,오세아니야 1,아버지 생신선물 추천 고민이라면,https://cafe.naver.com/ca-fe/cafes/31746635/articles/81
332,2026-07-10 10:48,habitnote702,룰루랄라 2 (12개) 1,33,5,geenl,모험 - 교체,종로예물 투어 하러 다녀온 후기,https://cafe.naver.com/ca-fe/cafes/31750105/articles/33
333,2026-07-10 10:49,healthhhh,가중건다,83,5,ghostrush7,실눈캐,아버지 생신선물 추천 고민 끝!,https://cafe.naver.com/ca-fe/cafes/31746910/articles/83
334,2026-07-10 10:50,infomadang702,실눈캐,30,5,k7d9x2m4,강아지강하지 1,결혼예물 준비하며 배운 것들 꿀팁,https://cafe.naver.com/ca-fe/cafes/31750108/articles/30
335,2026-07-10 10:50,localtable702,소원 1,53,6,laghunter8,도도 1,"회사 답례품 대상 범위와 단가, 돌리는 시점까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/53
336,2026-07-10 10:51,mealtalkdht,빨간모자앤 1,39,3,n7c3w8z2,고양이밥 1,"푸룬주스 효능과 하루 섭취량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/39
337,2026-07-10 10:52,menunote702,똑똑한건희씨,38,6,pixelninja3,건강박사석사 1,"인천 웨딩홀 보증인원과 식대, 계약 전 확인할 기준",https://cafe.naver.com/ca-fe/cafes/31750111/articles/38
338,2026-07-10 10:53,petinfo183,티니피쉬 1,31,5,produce11745,가중건다,"에어컨 청소 비용과 분해 공정, 업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/31
339,2026-07-10 10:53,petnote702,애견 반려수첩,1,8,vegetable10517,렙용,애견 반려수첩 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750109/articles/1
340,2026-07-10 10:54,tableclub702,고래낚시 1,42,6,q9v3m7a2,포비 1,"부천 웨딩홀 계약금과 위약금 규정, 해지 기준까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/42
341,2026-07-10 10:55,talkmadang702,햄부기,41,6,ahffkekd12,긍정이백퍼  1,"선풍기 고장났을 때, 고칠까 바꿀까 판단하는 법",https://cafe.naver.com/ca-fe/cafes/31750104/articles/41
342,2026-07-10 10:56,walknote702,애견 산책노트,1,5,ahffkdlek12,바삭바삭해 1,애견 산책노트 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750107/articles/1
343,2026-07-10 10:56,carelog702,고구마스틱2 (10개) 1,29,5,ahfflwl123,햄부기,"헤어드라이어 스펙 보는 법, 모터·출력·무게 이 순서로만 확인하세요",https://cafe.naver.com/ca-fe/cafes/31750106/articles/29
344,2026-07-10 10:57,dogwalk2m4,강아지강하지 1,37,4,alsrudgus531,운연정,"부천 PT 가격과 효과, 환불 규정까지 확인할 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/37
345,2026-07-10 10:58,driveee,운연정,80,4,ahsxkfldk12,쉽고간단하게,아빠 생일선물 추천 리스트 (스타일별·나이대별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/80
346,2026-07-10 10:59,habitnote702,룰루랄라 2 (12개) 1,32,6,bigfish773,고래낚시 1,"명품반지브랜드 세 곳 돌아본 후기, 로망과 현실 사이",https://cafe.naver.com/ca-fe/cafes/31750105/articles/32
347,2026-07-10 10:59,healthhhh,가중건다,82,5,geenl,모험 - 교체,60대 아빠 생일선물 리스트 (가격대·브랜드별),https://cafe.naver.com/ca-fe/cafes/31746910/articles/82
348,2026-07-10 11:00,infomadang702,실눈캐,28,4,dhtksk1p,빨간모자앤  1,예물 후회 없이 할 수 있는 방법,https://cafe.naver.com/ca-fe/cafes/31750108/articles/28
349,2026-07-10 11:01,localtable702,소원 1,52,6,ghostrush7,실눈캐,"인천 웨딩홀 보증인원과 식대 구조, 계약 전 확인할 항목까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/52
350,2026-07-10 11:02,mealtalkdht,빨간모자앤 1,38,5,eghfsa5478,오세아니야 1,"평발 깔창 효과와 유연성 강직성 구분, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750099/articles/38
351,2026-07-10 11:02,menunote702,똑똑한건희씨,37,7,laghunter8,도도 1,"올리브오일 등급과 산도, 가열 가능 온도까지",https://cafe.naver.com/ca-fe/cafes/31750111/articles/37
352,2026-07-10 11:03,petinfo183,티니피쉬 1,30,4,n7c3w8z2,고양이밥 1,"방역업체 소독 의무 대상과 법정 횟수, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/30
353,2026-07-10 11:04,tableclub702,고래낚시 1,41,4,k7d9x2m4,강아지강하지 1,광주 웨딩홀 보증인원 상승과 비용 절감 방법까지,https://cafe.naver.com/ca-fe/cafes/31750110/articles/41
354,2026-07-10 11:05,talkmadang702,햄부기,40,5,produce11745,가중건다,"강아지 관절 영양제, 언제부터 시작해야 늦지 않을까",https://cafe.naver.com/ca-fe/cafes/31750104/articles/40
355,2026-07-10 11:05,carelog702,고구마스틱2 (10개) 1,28,5,q9v3m7a2,포비 1,종로 금은방 가기전 시세부터 알고 가세요,https://cafe.naver.com/ca-fe/cafes/31750106/articles/28
356,2026-07-10 11:06,dogwalk2m4,강아지강하지 1,36,3,pixelninja3,건강박사석사 1,"밀크씨슬 효능과 실리마린 함량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/36
357,2026-07-10 11:07,driveee,운연정,79,2,vegetable10517,렙용,50대 아빠 생일선물 추천 (취미·실용·가격대),https://cafe.naver.com/ca-fe/cafes/31746635/articles/79
358,2026-07-10 11:08,habitnote702,룰루랄라 2 (12개) 1,31,6,ahffkekd12,긍정이백퍼  1,"14K커플링 맞춘 후기, 실버에서 넘어온 이유",https://cafe.naver.com/ca-fe/cafes/31750105/articles/31
359,2026-07-10 11:08,healthhhh,가중건다,81,6,ahfflwl123,햄부기,남자친구 부모님선물 부담 없이 고르는 법,https://cafe.naver.com/ca-fe/cafes/31746910/articles/81
360,2026-07-10 11:09,infomadang702,실눈캐,27,5,ahsxkfldk12,쉽고간단하게,반지를 한 번도 껴본 적 없는 남자의 웨딩반지 고르기,https://cafe.naver.com/ca-fe/cafes/31750108/articles/27
361,2026-07-10 11:10,localtable702,소원 1,51,6,alsrudgus531,운연정,"위고비 알약 효과와 복용법, 국내 출시와 가격까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/51
362,2026-07-10 11:11,mealtalkdht,빨간모자앤 1,37,5,bigfish773,고래낚시 1,커플링브랜드 실버 14k 가격과 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750099/articles/37
363,2026-07-10 11:11,menunote702,똑똑한건희씨,36,2,ahffkdlek12,바삭바삭해 1,"알파CD 효능과 하루 섭취량, 지방 흡착 근거까지",https://cafe.naver.com/ca-fe/cafes/31750111/articles/36
364,2026-07-10 11:12,petinfo183,티니피쉬 1,29,5,eghfsa5478,오세아니야 1,"입주청소 평당 단가와 추가금, 청소업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/29
365,2026-07-10 11:13,tableclub702,고래낚시 1,40,5,dhtksk1p,빨간모자앤  1,"부평 웨딩홀 역세권 위치와 주차, 하객 동선 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/40
366,2026-07-10 11:14,talkmadang702,햄부기,39,5,geenl,모험 - 교체,강아지 영양제 잘못 먹이면 생기는 일,https://cafe.naver.com/ca-fe/cafes/31750104/articles/39
367,2026-07-10 11:14,carelog702,고구마스틱2 (10개) 1,27,2,ghostrush7,실눈캐,종로 반지 어디서 살까? 완벽 비교,https://cafe.naver.com/ca-fe/cafes/31750106/articles/27
368,2026-07-10 11:15,dogwalk2m4,강아지강하지 1,35,2,laghunter8,도도 1,"울산 마운자로 처방 기준과 용량별 가격, 성지 판별법",https://cafe.naver.com/ca-fe/cafes/31750100/articles/35
369,2026-07-10 11:16,driveee,운연정,78,4,k7d9x2m4,강아지강하지 1,남자친구 부모님선물 추천 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/78
370,2026-07-10 11:17,habitnote702,룰루랄라 2 (12개) 1,30,4,n7c3w8z2,고양이밥 1,날개없는 선풍기 살까 말까? 일반 선풍기와 비교해봤습니다,https://cafe.naver.com/ca-fe/cafes/31750105/articles/30
371,2026-07-10 11:17,healthhhh,가중건다,80,4,pixelninja3,건강박사석사 1,흑염소진액 효과 복용법,https://cafe.naver.com/ca-fe/cafes/31746910/articles/80
372,2026-07-10 11:18,infomadang702,실눈캐,26,6,produce11745,가중건다,백금커플링 3년 껴본 후기,https://cafe.naver.com/ca-fe/cafes/31750108/articles/26
373,2026-07-10 11:19,localtable702,소원 1,50,6,q9v3m7a2,포비 1,"삼척카페 구역별 오션뷰와 휴무일, 동선 짜는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/50
374,2026-07-10 11:20,mealtalkdht,빨간모자앤 1,36,4,vegetable10517,렙용,"장에 좋은 음식과 발효식품 섭취량, 피할 음식까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/36
375,2026-07-10 11:20,menunote702,똑똑한건희씨,35,5,ahffkdlek12,바삭바삭해 1,"베르가못 향의 정체와 얼그레이, 광독성 주의점까지",https://cafe.naver.com/ca-fe/cafes/31750111/articles/35
376,2026-07-10 11:21,petinfo183,티니피쉬 1,28,4,ahffkekd12,긍정이백퍼  1,"시스템에어컨 청소 비용과 차이, 업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/28
377,2026-07-10 11:22,tableclub702,고래낚시 1,39,6,ahfflwl123,햄부기,"먹는 위고비 효과와 복용법, 부작용과 국내 허가까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/39
378,2026-07-10 11:23,talkmadang702,햄부기,38,6,ahsxkfldk12,쉽고간단하게,"강아지 눈 영양제, 노령견에게 언제부터 챙겨줘야 할까",https://cafe.naver.com/ca-fe/cafes/31750104/articles/38
379,2026-07-10 11:23,carelog702,고구마스틱2 (10개) 1,26,6,alsrudgus531,운연정,종로 웨딩밴드 반지 용어와 디자인 고르는 법,https://cafe.naver.com/ca-fe/cafes/31750106/articles/26
380,2026-07-10 11:24,dogwalk2m4,강아지강하지 1,34,4,bigfish773,고래낚시 1,"울산 위고비 처방 조건과 가격, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/34
381,2026-07-10 11:25,driveee,운연정,77,4,dhtksk1p,빨간모자앤  1,"올리브오일 산패 확인법과 가짜 구별, 보관 온도 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/77
382,2026-07-10 11:26,habitnote702,룰루랄라 2 (12개) 1,28,7,eghfsa5478,오세아니야 1,"선풍기 200% 활용법, 에어컨 없이 시원해지는 배치 요령",https://cafe.naver.com/ca-fe/cafes/31750105/articles/28
383,2026-07-10 11:26,healthhhh,가중건다,79,3,geenl,모험 - 교체,"SAT학원 수강료와 디지털 시험 대비, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746910/articles/79
384,2026-07-10 11:27,infomadang702,실눈캐,25,6,k7d9x2m4,강아지강하지 1,"헤어드라이어에 대한 흔한 오해 6가지, 사실은 이렇습니다",https://cafe.naver.com/ca-fe/cafes/31750108/articles/25
385,2026-07-10 11:28,localtable702,소원 1,49,6,ghostrush7,실눈캐,"부평 웨딩홀 주차와 뷔페 회차, 보증인원 정하는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/49
386,2026-07-10 11:29,mealtalkdht,빨간모자앤 1,35,4,laghunter8,도도 1,웨딩링 추천 종로 브랜드 가격 차이와 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750099/articles/35
387,2026-07-10 11:29,menunote702,똑똑한건희씨,34,5,n7c3w8z2,고양이밥 1,"마운자로 요요 원인과 재증가 수치, 끊는 방법까지",https://cafe.naver.com/ca-fe/cafes/31750111/articles/34
388,2026-07-10 11:30,petinfo183,티니피쉬 1,27,4,pixelninja3,건강박사석사 1,"인천 웨딩홀 식대와 대관료, 계약 전 위약금 확인법",https://cafe.naver.com/ca-fe/cafes/31750098/articles/27
389,2026-07-10 11:31,tableclub702,고래낚시 1,38,5,q9v3m7a2,포비 1,"인천 예식장 비용과 식대 비중, 계약 전 확인 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/38
390,2026-07-10 11:32,talkmadang702,햄부기,37,6,produce11745,가중건다,웨딩링브랜드 다 돌아보고 결국 종로 간 후기,https://cafe.naver.com/ca-fe/cafes/31750104/articles/37
391,2026-07-10 11:32,carelog702,고구마스틱2 (10개) 1,25,6,ahffkdlek12,바삭바삭해 1,"종로 효성주얼리시티 방문기, 예약부터 상담까지",https://cafe.naver.com/ca-fe/cafes/31750106/articles/25
392,2026-07-10 11:33,dogwalk2m4,강아지강하지 1,33,3,vegetable10517,렙용,"접이식 카트 프레임 소재와 무게 비교, 용도별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/33
393,2026-07-10 11:34,driveee,운연정,76,4,ahffkekd12,긍정이백퍼  1,"신발깔창 교체 주기와 소재별 수명, 위생 관리 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/76
394,2026-07-10 11:35,habitnote702,룰루랄라 2 (12개) 1,26,6,ahfflwl123,햄부기,"드라이기 추천, 가격대별로 뭘 포기하고 뭘 챙길까",https://cafe.naver.com/ca-fe/cafes/31750105/articles/26
395,2026-07-10 11:35,healthhhh,가중건다,78,4,ahsxkfldk12,쉽고간단하게,"음식물분쇄기 합법 기준과 과태료 100만 원, 인증 확인법",https://cafe.naver.com/ca-fe/cafes/31746910/articles/78
396,2026-07-10 11:36,infomadang702,실눈캐,24,2,alsrudgus531,운연정,"드라이기 추천, 요즘 나오는 4가지 타입 뭐가 다를까",https://cafe.naver.com/ca-fe/cafes/31750108/articles/24
397,2026-07-10 11:37,localtable702,소원 1,48,6,dhtksk1p,빨간모자앤  1,"두유제조기 원리와 소음·세척 단점, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/48
398,2026-07-10 11:38,mealtalkdht,빨간모자앤 1,34,5,bigfish773,고래낚시 1,"답례품 수량 계산과 단가별 종류, 전달 시점까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/34
399,2026-07-10 11:38,menunote702,똑똑한건희씨,33,5,eghfsa5478,오세아니야 1,"두유제조기 용량 계산과 세척, 소음 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750111/articles/33
400,2026-07-10 11:39,petinfo183,티니피쉬 1,26,4,geenl,모험 - 교체,"의정부 웨딩홀 하객수와 보증인원, 홀 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/26
401,2026-07-10 11:40,tableclub702,고래낚시 1,37,2,ghostrush7,실눈캐,"강아지 관절 영양제 성분별 효과와 급여량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/37
402,2026-07-10 11:41,talkmadang702,햄부기,36,5,k7d9x2m4,강아지강하지 1,"결혼기념일에 랩다이아목걸이 선물한 후기, 예산 절반으로 해결",https://cafe.naver.com/ca-fe/cafes/31750104/articles/36
403,2026-07-10 11:41,carelog702,고구마스틱2 (10개) 1,24,4,laghunter8,도도 1,효성쥬얼리시티는 어떤 곳? 층별 구성과 시설 한눈에 보기,https://cafe.naver.com/ca-fe/cafes/31750106/articles/24
404,2026-07-10 11:42,dogwalk2m4,강아지강하지 1,32,5,n7c3w8z2,고양이밥 1,"장바구니 캐리어 용량과 바퀴 종류, 가격대별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/32
405,2026-07-10 11:43,driveee,운연정,75,5,pixelninja3,건강박사석사 1,"족저근막염 신발 힐드롭 기준과 로커솔, 교체 시기까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/75
406,2026-07-10 11:44,habitnote702,룰루랄라 2 (12개) 1,25,4,produce11745,가중건다,"헤어드라이기 사용법, 모발 타입별로 다르게 말려야 합니다",https://cafe.naver.com/ca-fe/cafes/31750105/articles/25
407,2026-07-10 11:44,healthhhh,가중건다,77,4,q9v3m7a2,포비 1,"음식물처리기 방식별 감량률과 전기요금, 보조금 조건까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/77
408,2026-07-10 11:45,infomadang702,실눈캐,23,4,ahffkdlek12,바삭바삭해 1,"헤어에센스추천, 상황별로 뭘 발라야 할까 정리했습니다",https://cafe.naver.com/ca-fe/cafes/31750108/articles/23
409,2026-07-10 11:46,localtable702,소원 1,47,6,vegetable10517,렙용,"대구 가족사진 견적 구조와 원본 제공 여부, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/47
410,2026-07-10 11:47,mealtalkdht,빨간모자앤 1,33,4,ahffkekd12,긍정이백퍼  1,다이아시세 하락폭과 감정서별 가격 차이까지,https://cafe.naver.com/ca-fe/cafes/31750099/articles/33
411,2026-07-10 11:47,menunote702,똑똑한건희씨,32,7,ahfflwl123,햄부기,"부천웨딩홀 비용 구조와 공공예식장, 할인 받는 법",https://cafe.naver.com/ca-fe/cafes/31750111/articles/32
412,2026-07-10 11:48,petinfo183,티니피쉬 1,25,2,ahsxkfldk12,쉽고간단하게,"광주 예식장 계약금과 위약금, 취소 환불 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/25
413,2026-07-10 11:49,tableclub702,고래낚시 1,36,4,alsrudgus531,운연정,"대구 가족사진 촬영 비용과 원본 제공 여부, 스튜디오 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/36
414,2026-07-10 11:50,talkmadang702,햄부기,35,5,bigfish773,고래낚시 1,랩다이아몬드반지 프로포즈 후기,https://cafe.naver.com/ca-fe/cafes/31750104/articles/35
415,2026-07-10 11:50,carelog702,고구마스틱2 (10개) 1,23,4,dhtksk1p,빨간모자앤  1,"헤어에센스 추천, 오일 크림  (모발 타입별 정리)",https://cafe.naver.com/ca-fe/cafes/31750106/articles/23
416,2026-07-10 11:51,dogwalk2m4,강아지강하지 1,31,4,eghfsa5478,오세아니야 1,"접이식 카트 하중과 바퀴 기준, 종류별 가격과 고르는 법까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/31
417,2026-07-10 11:52,driveee,운연정,74,4,geenl,모험 - 교체,"아치깔창 효과와 내 아치 측정법, 유형별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/74
418,2026-07-10 11:53,habitnote702,룰루랄라 2 (12개) 1,24,6,ghostrush7,실눈캐,"드라이기 수명 줄이는 습관 5가지, 지금 고치세요",https://cafe.naver.com/ca-fe/cafes/31750105/articles/24
419,2026-07-10 11:53,healthhhh,가중건다,76,6,k7d9x2m4,강아지강하지 1,"조문 답례품 종류와 가격대, 전달 시기와 인사말 문구까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/76
420,2026-07-10 11:54,infomadang702,실눈캐,22,6,laghunter8,도도 1,알파CD 정체와 효능 제대로 알아보기,https://cafe.naver.com/ca-fe/cafes/31750108/articles/22
421,2026-07-10 11:55,localtable702,소원 1,46,2,n7c3w8z2,고양이밥 1,"결혼 답례품 수량과 예산, 품목별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/46
422,2026-07-10 11:56,mealtalkdht,빨간모자앤 1,32,4,pixelninja3,건강박사석사 1,"깔창 효과와 종류별 가격, 평발 요족 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750099/articles/32
423,2026-07-10 11:56,menunote702,똑똑한건희씨,31,7,produce11745,가중건다,"광주웨딩홀 실제 견적 사례와 대형홀, 비용 아끼는 기준",https://cafe.naver.com/ca-fe/cafes/31750111/articles/31
424,2026-07-10 11:57,petinfo183,티니피쉬 1,24,2,q9v3m7a2,포비 1,"신정호 카페 둘레길 동선과 주차, 시간대별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/24
425,2026-07-10 11:58,tableclub702,고래낚시 1,35,6,vegetable10517,렙용,인천 웨딩홀 하객 규모별 총비용과 시간대 선택 기준,https://cafe.naver.com/ca-fe/cafes/31750110/articles/35
426,2026-07-10 11:59,talkmadang702,햄부기,34,4,ahffkdlek12,바삭바삭해 1,랩다이아귀걸이 1년째 매일 끼고 다닌 후기,https://cafe.naver.com/ca-fe/cafes/31750104/articles/34
427,2026-07-10 11:59,dogwalk2m4,강아지강하지 1,30,5,ahffkekd12,긍정이백퍼  1,"18K 결혼반지가 인기인 이유, 14K와 뭐가 다른지 정리했습니다",https://cafe.naver.com/ca-fe/cafes/31750100/articles/30
428,2026-07-10 12:00,driveee,운연정,73,4,ahfflwl123,햄부기,족저근막염 깔창 효과의 임상 근거와 종류별 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/73
429,2026-07-10 12:01,habitnote702,룰루랄라 2 (12개) 1,23,6,ahsxkfldk12,쉽고간단하게,"선풍기 오래 쓰는 법, 청소부터 안전 관리까지 총정리",https://cafe.naver.com/ca-fe/cafes/31750105/articles/23
430,2026-07-10 12:02,healthhhh,가중건다,75,4,alsrudgus531,운연정,흑염소진액 복용법 효능 (제대로 알고 드세요),https://cafe.naver.com/ca-fe/cafes/31746910/articles/75
431,2026-07-10 12:02,infomadang702,실눈캐,21,4,dhtksk1p,빨간모자앤  1,먹는 비만약 '파운다요'는 뭘까? 새로운 다이어트약 등장 정리,https://cafe.naver.com/ca-fe/cafes/31750108/articles/21
432,2026-07-10 12:03,localtable702,소원 1,45,6,bigfish773,고래낚시 1,"강아지 영양제 종류와 성분표 보는 법, 중복 급여 주의점까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/45
433,2026-07-10 12:04,mealtalkdht,빨간모자앤 1,31,3,eghfsa5478,오세아니야 1,"강아지 눈 영양제 효과와 성분, 눈물자국 백내장 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/31
434,2026-07-10 12:05,menunote702,똑똑한건희씨,29,2,geenl,모험 - 교체,"먹는 위고비 효과와 리벨서스 차이, 복용법과 부작용",https://cafe.naver.com/ca-fe/cafes/31750111/articles/29
435,2026-07-10 12:05,petinfo183,티니피쉬 1,23,3,ghostrush7,실눈캐,"아산 카페 권역별 위치와 주차, 계절별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/23
436,2026-07-10 12:06,tableclub702,고래낚시 1,34,6,laghunter8,도도 1,수원 웨딩홀 유형별 가격 차이와 계약 전 확인할 기준,https://cafe.naver.com/ca-fe/cafes/31750110/articles/34
437,2026-07-10 12:07,talkmadang702,햄부기,33,4,k7d9x2m4,강아지강하지 1,랩그라운다이아? 랩그로운? 용어부터 헷갈렸던 예물 준비기,https://cafe.naver.com/ca-fe/cafes/31750104/articles/33
438,2026-07-10 12:08,carelog702,고구마스틱2 (10개) 1,19,8,n7c3w8z2,고양이밥 1,"예물반지 예산 배분과 품목, 후회 없이 정하는 기준",https://cafe.naver.com/ca-fe/cafes/31750106/articles/19
439,2026-07-10 12:08,dogwalk2m4,강아지강하지 1,29,3,pixelninja3,건강박사석사 1,"다이아몬드반지 살 때 4C만 알면 됩니다, 초보를 위한 등급 가이드",https://cafe.naver.com/ca-fe/cafes/31750100/articles/29
440,2026-07-10 12:09,driveee,운연정,72,6,q9v3m7a2,포비 1,"무지외반증 교정기 효과의 진실과 종류, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/72
441,2026-07-10 12:10,habitnote702,룰루랄라 2 (12개) 1,22,2,produce11745,가중건다,"강아지 관절 영양제, 슬개골 걱정된다면 이 성분부터 확인하세요",https://cafe.naver.com/ca-fe/cafes/31750105/articles/22
442,2026-07-10 12:11,healthhhh,가중건다,74,3,vegetable10517,렙용,"흑염소진액 부작용 총정리, 효능·고르는 법까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/74
443,2026-07-10 12:11,infomadang702,실눈캐,20,2,ahffkdlek12,바삭바삭해 1,베르가못이 콜레스테롤에 좋다고? 효능과 주의점 정리,https://cafe.naver.com/ca-fe/cafes/31750108/articles/20
444,2026-07-10 12:12,localtable702,소원 1,44,7,ahfflwl123,햄부기,"강아지 눈 영양제 성분과 루테인 오해, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/44
445,2026-07-10 12:13,mealtalkdht,빨간모자앤 1,30,4,ahffkekd12,긍정이백퍼  1,"강아지 영양제 종류와 우선순위, 연령별 급여 기준과 주의점까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/30
